angulo;13;15;17;19;21;23;25;27;29;31;33;35
0.277507;41.10693;47.18046;51.81470;55.46784;58.42198;60.86045;62.90755;64.65056;66.15261;67.46046;68.60951;69.62703
0.279253;40.57406;46.49066;51.00515;54.56388;57.44169;59.81715;61.81135;63.50932;64.97256;66.24661;67.36597;68.35720
0.280998;40.04129;45.80499;50.20283;53.66961;56.47305;58.78713;60.72979;62.38389;63.80932;65.05045;66.14088;67.10650
0.282743;39.50895;45.12373;49.40792;52.78511;55.51612;57.77040;59.66286;61.27422;62.66281;63.87188;64.93413;65.87480
0.284489;38.97739;44.44708;48.62057;51.91050;54.57093;56.76696;58.61052;60.18024;61.53295;62.71077;63.74558;64.66194
0.286234;38.44693;43.77527;47.84092;51.04583;53.63752;55.77681;57.57273;59.10189;60.41965;61.56703;62.57510;63.46778
0.287979;37.91785;43.10851;47.06910;50.19120;52.71592;54.79992;56.54944;58.03908;59.32279;60.44052;61.42254;62.29215
0.289725;37.39044;42.44697;46.30522;49.34664;51.80612;53.83627;55.54059;56.99174;58.24227;59.33112;60.28777;61.13491
0.291470;36.86497;41.79084;45.54939;48.51222;50.90815;52.88584;54.54611;55.95976;57.17798;58.23870;59.17062;59.99587
0.293215;36.34169;41.14028;44.80170;47.68797;50.02199;51.94858;53.56595;54.94307;56.12981;57.16312;58.07096;58.87489
0.294961;35.82084;40.49543;44.06224;46.87393;49.14764;51.02444;52.60002;53.94156;55.09763;56.10424;56.98862;57.77177
0.296706;35.30264;39.85644;43.33108;46.07012;48.28507;50.11338;51.64824;52.95511;54.08132;55.06191;55.92344;56.68636
0.298451;34.78730;39.22343;42.60829;45.27655;47.43426;49.21533;50.71053;51.98363;53.08073;54.03599;54.87526;55.61846
0.300197;34.27503;38.59652;41.89392;44.49323;46.59519;48.33023;49.78679;51.02700;52.09575;53.02632;53.84390;54.56790
0.301942;33.76600;37.97582;41.18801;43.72016;45.76780;47.45801;48.87694;50.08510;51.12623;52.03276;52.82921;53.53450
0.303687;33.26039;37.36143;40.49062;42.95733;44.95206;46.59860;47.98086;49.15780;50.17203;51.05513;51.83100;52.51807
0.305433;32.75836;36.75343;39.80176;42.20473;44.14792;45.75191;47.09845;48.24498;49.23300;50.09329;50.84911;51.51842
0.307178;32.26007;36.15191;39.12147;41.46235;43.35533;44.91786;46.22961;47.34651;48.30901;49.14706;49.88335;50.53537
0.308923;31.76566;35.55694;38.44976;40.73015;42.57421;44.09637;45.37423;46.46227;47.39989;48.21629;48.93355;49.56872
0.310669;31.27526;34.96857;37.78664;40.00811;41.80452;43.28735;44.53218;45.59210;46.50550;47.30080;47.99953;48.61829
0.312414;30.78900;34.38687;37.13212;39.29618;41.04617;42.49069;43.70335;44.73589;45.62568;46.40043;47.08111;47.68387
0.314159;30.30698;33.81188;36.48620;38.59434;40.29911;41.70629;42.88762;43.89348;44.76028;45.51501;46.17810;46.76529
0.315905;29.82931;33.24365;35.84886;37.90252;39.56324;40.93407;42.08487;43.06474;43.90914;44.64437;45.29032;45.86234
0.317650;29.35610;32.68220;35.22010;37.22069;38.83850;40.17390;41.29497;42.24951;43.07209;43.78832;44.41759;44.97482
0.319395;28.88742;32.12758;34.59989;36.54879;38.12480;39.42569;40.51779;41.44767;42.24899;42.94672;43.55972;44.10255
0.321141;28.42336;31.57979;33.98822;35.88676;37.42204;38.68932;39.75320;40.65905;41.43967;42.11936;42.71652;43.24533
0.322886;27.96400;31.03887;33.38506;35.23454;36.73015;37.96468;39.00107;39.88351;40.64396;41.30609;41.88782;42.40297
0.324631;27.50940;30.50481;32.79038;34.59207;36.04903;37.25166;38.26127;39.12091;39.86171;40.50673;41.07343;41.57526
0.326377;27.05962;29.97763;32.20413;33.95927;35.37858;36.55014;37.53366;38.37108;39.09274;39.72109;40.27315;40.76201
0.328122;26.61471;29.45732;31.62630;33.33608;34.71871;35.86000;36.81810;37.63389;38.33690;38.94901;39.48680;39.96304
0.329867;26.17473;28.94389;31.05682;32.72242;34.06933;35.18112;36.11446;36.90917;37.59401;38.19031;38.71421;39.17813
0.331613;25.73972;28.43732;30.49565;32.11821;33.43032;34.51338;35.42261;36.19678;36.86392;37.44481;37.95517;38.40711
